name,size,year,absoluteLength,breitengrad,laengengrad
Vadret da Lischana,44,2085,0,46753517,10345114
Vadret da Lischana,44,2086,0,46753517,10345114
Vadret da Lischana,44,2087,0,46753517,10345114
Vadret da Lischana,44,2088,0,46753517,10345114
Vadret da Lischana,44,2089,0,46753517,10345114
Vadret da Lischana,44,2090,0,46753517,10345114
Vadret da Morteratsch,8,1900,8410,46403272,9894308
Vadret da Morteratsch,8,1901,8401,46403272,9894308
Vadret da Morteratsch,8,1902,8393,46403272,9894308
Vadret da Morteratsch,8,1903,8387,46403272,9894308
Vadret da Morteratsch,8,1904,8381,46403272,9894308
Vadret da Morteratsch,8,1905,8381,46403272,9894308
Vadret da Morteratsch,8,1906,8378,46403272,9894308
Vadret da Morteratsch,8,1907,8371,46403272,9894308
Vadret da Morteratsch,8,1908,8351,46403272,9894308
Vadret da Morteratsch,8,1909,8321,46403272,9894308
Vadret da Morteratsch,8,1910,8312,46403272,9894308
Vadret da Morteratsch,8,1911,8292,46403272,9894308
Vadret da Morteratsch,8,1912,8297,46403272,9894308
Vadret da Morteratsch,8,1913,8287,46403272,9894308
Vadret da Morteratsch,8,1914,8287,46403272,9894308
Vadret da Morteratsch,8,1915,8287,46403272,9894308
Vadret da Morteratsch,8,1916,8275,46403272,9894308
Vadret da Morteratsch,8,1917,8269,46403272,9894308
Vadret da Morteratsch,8,1918,8259,46403272,9894308
Vadret da Morteratsch,8,1919,8254,46403272,9894308
Vadret da Morteratsch,8,1920,8238,46403272,9894308
Vadret da Morteratsch,8,1921,8232,46403272,9894308
Vadret da Morteratsch,8,1922,8223,46403272,9894308
Vadret da Morteratsch,8,1923,8213,46403272,9894308
Vadret da Morteratsch,8,1924,8201,46403272,9894308
Vadret da Morteratsch,8,1925,8195,46403272,9894308
Vadret da Morteratsch,8,1926,8186,46403272,9894308
Vadret da Morteratsch,8,1927,8177,46403272,9894308
Vadret da Morteratsch,8,1928,8169,46403272,9894308
Vadret da Morteratsch,8,1929,8158,46403272,9894308
Vadret da Morteratsch,8,1930,8147,46403272,9894308
Vadret da Morteratsch,8,1931,8135,46403272,9894308
Vadret da Morteratsch,8,1932,8120,46403272,9894308
Vadret da Morteratsch,8,1933,8116,46403272,9894308
Vadret da Morteratsch,8,1934,8101,46403272,9894308
Vadret da Morteratsch,8,1935,8087,46403272,9894308
Vadret da Morteratsch,8,1936,8080,46403272,9894308
Vadret da Morteratsch,8,1937,8068,46403272,9894308
Vadret da Morteratsch,8,1938,8042,46403272,9894308
Vadret da Morteratsch,8,1939,8008,46403272,9894308
Vadret da Morteratsch,8,1940,7966,46403272,9894308
Vadret da Morteratsch,8,1941,7944,46403272,9894308
Vadret da Morteratsch,8,1942,7922,46403272,9894308
Vadret da Morteratsch,8,1943,7902,46403272,9894308
Vadret da Morteratsch,8,1944,7868,46403272,9894308
Vadret da Morteratsch,8,1945,7846,46403272,9894308
Vadret da Morteratsch,8,1946,7826,46403272,9894308
Vadret da Morteratsch,8,1947,7778,46403272,9894308
Vadret da Morteratsch,8,1948,7766,46403272,9894308
Vadret da Morteratsch,8,1949,7747,46403272,9894308
Vadret da Morteratsch,8,1950,7727,46403272,9894308
Vadret da Morteratsch,8,1951,7701,46403272,9894308
Vadret da Morteratsch,8,1952,7701,46403272,9894308
Vadret da Morteratsch,8,1953,7653,46403272,9894308
Vadret da Morteratsch,8,1954,7617,46403272,9894308
Vadret da Morteratsch,8,1955,7601,46403272,9894308
Vadret da Morteratsch,8,1956,7581,46403272,9894308
Vadret da Morteratsch,8,1957,7550,46403272,9894308
Vadret da Morteratsch,8,1958,7504,46403272,9894308
Vadret da Morteratsch,8,1959,7465,46403272,9894308
Vadret da Morteratsch,8,1960,7430,46403272,9894308
Vadret da Morteratsch,8,1961,7397,46403272,9894308
Vadret da Morteratsch,8,1962,7352,46403272,9894308
Vadret da Morteratsch,8,1963,7314,46403272,9894308
Vadret da Morteratsch,8,1964,7270,46403272,9894308
Vadret da Morteratsch,8,1965,7232,46403272,9894308
Vadret da Morteratsch,8,1966,7191,46403272,9894308
Vadret da Morteratsch,8,1967,7160,46403272,9894308
Vadret da Morteratsch,8,1968,7155,46403272,9894308
Vadret da Morteratsch,8,1969,7147,46403272,9894308
Vadret da Morteratsch,8,1970,7123,46403272,9894308
Vadret da Morteratsch,8,1971,7119,46403272,9894308
Vadret da Morteratsch,8,1972,7107,46403272,9894308
Vadret da Morteratsch,8,1973,7096,46403272,9894308
Vadret da Morteratsch,8,1974,7082,46403272,9894308
Vadret da Morteratsch,8,1975,7066,46403272,9894308
Vadret da Morteratsch,8,1976,7039,46403272,9894308
Vadret da Morteratsch,8,1977,7034,46403272,9894308
Vadret da Morteratsch,8,1978,7029,46403272,9894308
Vadret da Morteratsch,8,1979,7006,46403272,9894308
Vadret da Morteratsch,8,1980,7006,46403272,9894308
Vadret da Morteratsch,8,1981,6950,46403272,9894308
Vadret da Morteratsch,8,1982,6948,46403272,9894308
Vadret da Morteratsch,8,1983,6938,46403272,9894308
Vadret da Morteratsch,8,1984,6933,46403272,9894308
Vadret da Morteratsch,8,1985,6941,46403272,9894308
Vadret da Morteratsch,8,1986,6935,46403272,9894308
Vadret da Morteratsch,8,1987,6926,46403272,9894308
Vadret da Morteratsch,8,1988,6928,46403272,9894308
Vadret da Morteratsch,8,1989,6921,46403272,9894308
Vadret da Morteratsch,8,1990,6910,46403272,9894308
Vadret da Morteratsch,8,1991,6905,46403272,9894308
Vadret da Morteratsch,8,1992,6899,46403272,9894308
Vadret da Morteratsch,8,1993,6875,46403272,9894308
Vadret da Morteratsch,8,1994,6863,46403272,9894308
Vadret da Morteratsch,8,1995,6839,46403272,9894308
Vadret da Morteratsch,8,1996,6813,46403272,9894308
Vadret da Morteratsch,8,1997,6802,46403272,9894308
Vadret da Morteratsch,8,1998,6795,46403272,9894308
Vadret da Morteratsch,8,1999,6756,46403272,9894308
Vadret da Morteratsch,8,2000,6726,46403272,9894308
Vadret da Morteratsch,8,2001,6700,46403272,9894308
Vadret da Morteratsch,8,2002,6670,46403272,9894308
Vadret da Morteratsch,8,2003,6593,46403272,9894308
Vadret da Morteratsch,8,2004,6593,46403272,9894308
Vadret da Morteratsch,8,2005,6571,46403272,9894308
Vadret da Morteratsch,8,2006,6538,46403272,9894308
Vadret da Morteratsch,8,2007,6519,46403272,9894308
Vadret da Morteratsch,8,2008,6484,46403272,9894308
Vadret da Morteratsch,8,2009,6451,46403272,9894308
Vadret da Morteratsch,8,2010,6400,46403272,9894308
Vadret da Morteratsch,8,2011,6355,46403272,9894308
Vadret da Morteratsch,8,2012,6273,46403272,9894308
Vadret da Morteratsch,8,2013,6251,46403272,9894308
Vadret da Morteratsch,8,2014,6229,46403272,9894308
Vadret da Morteratsch,8,2015,6065,46403272,9894308
Vadret da Morteratsch,8,2016,5930,46403272,9894308
Vadret da Morteratsch,8,2017,5910,46403272,9894308
Vadret da Morteratsch,8,2018,5829,46403272,9894308
Vadret da Morteratsch,8,2019,5748,46403272,9894308
Vadret da Morteratsch,8,2020,5667,46403272,9894308
Vadret da Morteratsch,8,2021,5586,46403272,9894308
Vadret da Morteratsch,8,2022,5505,46403272,9894308
Vadret da Morteratsch,8,2023,5424,46403272,9894308
Vadret da Morteratsch,8,2024,5343,46403272,9894308
Vadret da Morteratsch,8,2025,5262,46403272,9894308
Vadret da Morteratsch,8,2026,5181,46403272,9894308
Vadret da Morteratsch,8,2027,5100,46403272,9894308
Vadret da Morteratsch,8,2028,5019,46403272,9894308
Vadret da Morteratsch,8,2029,4938,46403272,9894308
Vadret da Morteratsch,8,2030,4858,46403272,9894308
Vadret da Morteratsch,8,2031,4777,46403272,9894308
Vadret da Morteratsch,8,2032,4696,46403272,9894308
Vadret da Morteratsch,8,2033,4615,46403272,9894308
Vadret da Morteratsch,8,2034,4534,46403272,9894308
Vadret da Morteratsch,8,2035,4453,46403272,9894308
Vadret da Morteratsch,8,2036,4372,46403272,9894308
Vadret da Morteratsch,8,2037,4291,46403272,9894308
Vadret da Morteratsch,8,2038,4210,46403272,9894308
Vadret da Morteratsch,8,2039,4129,46403272,9894308
Vadret da Morteratsch,8,2040,4048,46403272,9894308
Vadret da Morteratsch,8,2041,3967,46403272,9894308
Vadret da Morteratsch,8,2042,3886,46403272,9894308
Vadret da Morteratsch,8,2043,3805,46403272,9894308
Vadret da Morteratsch,8,2044,3724,46403272,9894308
Vadret da Morteratsch,8,2045,3643,46403272,9894308
Vadret da Morteratsch,8,2046,3562,46403272,9894308
Vadret da Morteratsch,8,2047,3481,46403272,9894308
Vadret da Morteratsch,8,2048,3400,46403272,9894308
Vadret da Morteratsch,8,2049,3319,46403272,9894308
Vadret da Morteratsch,8,2050,3238,46403272,9894308
Vadret da Morteratsch,8,2051,3157,46403272,9894308
Vadret da Morteratsch,8,2052,3076,46403272,9894308
Vadret da Morteratsch,8,2053,2995,46403272,9894308
Vadret da Morteratsch,8,2054,2915,46403272,9894308
Vadret da Morteratsch,8,2055,2834,46403272,9894308
Vadret da Morteratsch,8,2056,2753,46403272,9894308
Vadret da Morteratsch,8,2057,2672,46403272,9894308
Vadret da Morteratsch,8,2058,2591,46403272,9894308
Vadret da Morteratsch,8,2059,2510,46403272,9894308
Vadret da Morteratsch,8,2060,2429,46403272,9894308
Vadret da Morteratsch,8,2061,2348,46403272,9894308
Vadret da Morteratsch,8,2062,2267,46403272,9894308
Vadret da Morteratsch,8,2063,2186,46403272,9894308
Vadret da Morteratsch,8,2064,2105,46403272,9894308
Vadret da Morteratsch,8,2065,2024,46403272,9894308
Vadret da Morteratsch,8,2066,1943,46403272,9894308
Vadret da Morteratsch,8,2067,1862,46403272,9894308
Vadret da Morteratsch,8,2068,1781,46403272,9894308
Vadret da Morteratsch,8,2069,1700,46403272,9894308
Vadret da Morteratsch,8,2070,1619,46403272,9894308
Vadret da Morteratsch,8,2071,1538,46403272,9894308
Vadret da Morteratsch,8,2072,1457,46403272,9894308
Vadret da Morteratsch,8,2073,1376,46403272,9894308
Vadret da Morteratsch,8,2074,1295,46403272,9894308
Vadret da Morteratsch,8,2075,1214,46403272,9894308
Vadret da Morteratsch,8,2076,1133,46403272,9894308
Vadret da Morteratsch,8,2077,1052,46403272,9894308
Vadret da Morteratsch,8,2078,972,46403272,9894308
Vadret da Morteratsch,8,2079,891,46403272,9894308
Vadret da Morteratsch,8,2080,810,46403272,9894308
Vadret da Morteratsch,8,2081,729,46403272,9894308
Vadret da Morteratsch,8,2082,648,46403272,9894308
Vadret da Morteratsch,8,2083,567,46403272,9894308
Vadret da Morteratsch,8,2084,486,46403272,9894308
Vadret da Morteratsch,8,2085,405,46403272,9894308
Vadret da Morteratsch,8,2086,324,46403272,9894308
Vadret da Morteratsch,8,2087,243,46403272,9894308
Vadret da Morteratsch,8,2088,162,46403272,9894308
Vadret da Morteratsch,8,2089,81,46403272,9894308
Vadret da Morteratsch,8,2090,0,46403272,9894308
Vadret da Porchabella,29,1900,3426,46628700,9878127
Vadret da Porchabella,29,1901,3422,46628700,9878127
Vadret da Porchabella,29,1902,3416,46628700,9878127
Vadret da Porchabella,29,1903,3412,46628700,9878127
Vadret da Porchabella,29,1904,3404,46628700,9878127
Vadret da Porchabella,29,1905,3392,46628700,9878127
Vadret da Porchabella,29,1906,3385,46628700,9878127
Vadret da Porchabella,29,1907,3379,46628700,9878127
Vadret da Porchabella,29,1908,3372,46628700,9878127
Vadret da Porchabella,29,1909,3365,46628700,9878127
Vadret da Porchabella,29,1910,3362,46628700,9878127
Vadret da Porchabella,29,1911,3341,46628700,9878127
Vadret da Porchabella,29,1912,3355,46628700,9878127
Vadret da Porchabella,29,1913,3350,46628700,9878127
Vadret da Porchabella,29,1914,3351,46628700,9878127
Vadret da Porchabella,29,1915,3351,46628700,9878127
Vadret da Porchabella,29,1916,3349,46628700,9878127
Vadret da Porchabella,29,1917,3349,46628700,9878127
Vadret da Porchabella,29,1918,3343,46628700,9878127
Vadret da Porchabella,29,1919,3349,46628700,9878127
Vadret da Porchabella,29,1920,3348,46628700,9878127
Vadret da Porchabella,29,1921,3343,46628700,9878127
Vadret da Porchabella,29,1922,3338,46628700,9878127
Vadret da Porchabella,29,1923,3331,46628700,9878127
Vadret da Porchabella,29,1924,3326,46628700,9878127
Vadret da Porchabella,29,1925,3318,46628700,9878127
Vadret da Porchabella,29,1926,3318,46628700,9878127
Vadret da Porchabella,29,1927,3310,46628700,9878127
Vadret da Porchabella,29,1928,3296,46628700,9878127
Vadret da Porchabella,29,1929,3288,46628700,9878127
Vadret da Porchabella,29,1930,3276,46628700,9878127
Vadret da Porchabella,29,1931,3263,46628700,9878127
Vadret da Porchabella,29,1932,3259,46628700,9878127
Vadret da Porchabella,29,1933,3249,46628700,9878127
Vadret da Porchabella,29,1934,3235,46628700,9878127
Vadret da Porchabella,29,1935,3225,46628700,9878127
Vadret da Porchabella,29,1936,3221,46628700,9878127
Vadret da Porchabella,29,1937,3209,46628700,9878127
Vadret da Porchabella,29,1938,3198,46628700,9878127
Vadret da Porchabella,29,1939,3198,46628700,9878127
Vadret da Porchabella,29,1940,3182,46628700,9878127
Vadret da Porchabella,29,1941,3174,46628700,9878127
Vadret da Porchabella,29,1942,3174,46628700,9878127
Vadret da Porchabella,29,1943,3151,46628700,9878127
Vadret da Porchabella,29,1944,3151,46628700,9878127
Vadret da Porchabella,29,1945,3141,46628700,9878127
Vadret da Porchabella,29,1946,3113,46628700,9878127
Vadret da Porchabella,29,1947,3072,46628700,9878127
Vadret da Porchabella,29,1948,3058,46628700,9878127
Vadret da Porchabella,29,1949,3032,46628700,9878127
Vadret da Porchabella,29,1950,2998,46628700,9878127
Vadret da Porchabella,29,1951,2975,46628700,9878127
Vadret da Porchabella,29,1952,2975,46628700,9878127
Vadret da Porchabella,29,1953,2941,46628700,9878127
Vadret da Porchabella,29,1954,2931,46628700,9878127
Vadret da Porchabella,29,1955,2931,46628700,9878127
Vadret da Porchabella,29,1956,2901,46628700,9878127
Vadret da Porchabella,29,1957,2893,46628700,9878127
Vadret da Porchabella,29,1958,2871,46628700,9878127
Vadret da Porchabella,29,1959,2871,46628700,9878127
Vadret da Porchabella,29,1960,2871,46628700,9878127
Vadret da Porchabella,29,1961,2828,46628700,9878127
Vadret da Porchabella,29,1962,2820,46628700,9878127
Vadret da Porchabella,29,1963,2798,46628700,9878127
Vadret da Porchabella,29,1964,2774,46628700,9878127
Vadret da Porchabella,29,1965,2743,46628700,9878127
Vadret da Porchabella,29,1966,2735,46628700,9878127
Vadret da Porchabella,29,1967,2726,46628700,9878127
Vadret da Porchabella,29,1968,2713,46628700,9878127
Vadret da Porchabella,29,1969,2695,46628700,9878127
Vadret da Porchabella,29,1970,2685,46628700,9878127
Vadret da Porchabella,29,1971,2669,46628700,9878127
Vadret da Porchabella,29,1972,2668,46628700,9878127
Vadret da Porchabella,29,1973,2668,46628700,9878127
Vadret da Porchabella,29,1974,2668,46628700,9878127
Vadret da Porchabella,29,1975,2588,46628700,9878127
Vadret da Porchabella,29,1976,2568,46628700,9878127
Vadret da Porchabella,29,1977,2560,46628700,9878127
Vadret da Porchabella,29,1978,2556,46628700,9878127
Vadret da Porchabella,29,1979,2519,46628700,9878127
Vadret da Porchabella,29,1980,2519,46628700,9878127
Vadret da Porchabella,29,1981,2511,46628700,9878127
Vadret da Porchabella,29,1982,2501,46628700,9878127
Vadret da Porchabella,29,1983,2498,46628700,9878127
Vadret da Porchabella,29,1984,2490,46628700,9878127
Vadret da Porchabella,29,1985,2484,46628700,9878127
Vadret da Porchabella,29,1986,2476,46628700,9878127
Vadret da Porchabella,29,1987,2469,46628700,9878127
Vadret da Porchabella,29,1988,2462,46628700,9878127
Vadret da Porchabella,29,1989,2458,46628700,9878127
Vadret da Porchabella,29,1990,2451,46628700,9878127
Vadret da Porchabella,29,1991,2442,46628700,9878127
Vadret da Porchabella,29,1992,2432,46628700,9878127
Vadret da Porchabella,29,1993,2432,46628700,9878127
Vadret da Porchabella,29,1994,2417,46628700,9878127
Vadret da Porchabella,29,1995,2411,46628700,9878127
Vadret da Porchabella,29,1996,2411,46628700,9878127
Vadret da Porchabella,29,1997,2397,46628700,9878127
Vadret da Porchabella,29,1998,2381,46628700,9878127
Vadret da Porchabella,29,1999,2374,46628700,9878127
Vadret da Porchabella,29,2000,2367,46628700,9878127
Vadret da Porchabella,29,2001,2366,46628700,9878127
Vadret da Porchabella,29,2002,2366,46628700,9878127
Vadret da Porchabella,29,2003,2334,46628700,9878127
Vadret da Porchabella,29,2004,2323,46628700,9878127
Vadret da Porchabella,29,2005,2303,46628700,9878127
Vadret da Porchabella,29,2006,2286,46628700,9878127
Vadret da Porchabella,29,2007,2259,46628700,9878127
Vadret da Porchabella,29,2008,2237,46628700,9878127
Vadret da Porchabella,29,2009,2220,46628700,9878127
Vadret da Porchabella,29,2010,2204,46628700,9878127
Vadret da Porchabella,29,2011,2185,46628700,9878127
Vadret da Porchabella,29,2012,2163,46628700,9878127
Vadret da Porchabella,29,2013,2150,46628700,9878127
Vadret da Porchabella,29,2014,2139,46628700,9878127
Vadret da Porchabella,29,2015,2124,46628700,9878127
Vadret da Porchabella,29,2016,2101,46628700,9878127
Vadret da Porchabella,29,2017,2086,46628700,9878127
Vadret da Porchabella,29,2018,2023,46628700,9878127
Vadret da Porchabella,29,2019,1960,46628700,9878127
Vadret da Porchabella,29,2020,1896,46628700,9878127
Vadret da Porchabella,29,2021,1833,46628700,9878127
Vadret da Porchabella,29,2022,1770,46628700,9878127
Vadret da Porchabella,29,2023,1707,46628700,9878127
Vadret da Porchabella,29,2024,1644,46628700,9878127
Vadret da Porchabella,29,2025,1580,46628700,9878127
Vadret da Porchabella,29,2026,1517,46628700,9878127
Vadret da Porchabella,29,2027,1454,46628700,9878127
Vadret da Porchabella,29,2028,1391,46628700,9878127
Vadret da Porchabella,29,2029,1327,46628700,9878127
Vadret da Porchabella,29,2030,1264,46628700,9878127
Vadret da Porchabella,29,2031,1201,46628700,9878127
Vadret da Porchabella,29,2032,1138,46628700,9878127
Vadret da Porchabella,29,2033,1075,46628700,9878127
Vadret da Porchabella,29,2034,1011,46628700,9878127
Vadret da Porchabella,29,2035,948,46628700,9878127
Vadret da Porchabella,29,2036,885,46628700,9878127
Vadret da Porchabella,29,2037,822,46628700,9878127
Vadret da Porchabella,29,2038,759,46628700,9878127
Vadret da Porchabella,29,2039,695,46628700,9878127
Vadret da Porchabella,29,2040,632,46628700,9878127
Vadret da Porchabella,29,2041,569,46628700,9878127
Vadret da Porchabella,29,2042,506,46628700,9878127
Vadret da Porchabella,29,2043,442,46628700,9878127
Vadret da Porchabella,29,2044,379,46628700,9878127
Vadret da Porchabella,29,2045,316,46628700,9878127
Vadret da Porchabella,29,2046,253,46628700,9878127
Vadret da Porchabella,29,2047,190,46628700,9878127
Vadret da Porchabella,29,2048,126,46628700,9878127
Vadret da Porchabella,29,2049,63,46628700,9878127
Vadret da Porchabella,29,2050,0,46628700,9878127
Vadret da Porchabella,29,2051,0,46628700,9878127
Vadret da Porchabella,29,2052,0,46628700,9878127
Vadret da Porchabella,29,2053,0,46628700,9878127
Vadret da Porchabella,29,2054,0,46628700,9878127
Vadret da Porchabella,29,2055,0,46628700,9878127
Vadret da Porchabella,29,2056,0,46628700,9878127
Vadret da Porchabella,29,2057,0,46628700,9878127
Vadret da Porchabella,29,2058,0,46628700,9878127
Vadret da Porchabella,29,2059,0,46628700,9878127
Vadret da Porchabella,29,2060,0,46628700,9878127
Vadret da Porchabella,29,2061,0,46628700,9878127
Vadret da Porchabella,29,2062,0,46628700,9878127
Vadret da Porchabella,29,2063,0,46628700,9878127
Vadret da Porchabella,29,2064,0,46628700,9878127
Vadret da Porchabella,29,2065,0,46628700,9878127
Vadret da Porchabella,29,2066,0,46628700,9878127
Vadret da Porchabella,29,2067,0,46628700,9878127
Vadret da Porchabella,29,2068,0,46628700,9878127
Vadret da Porchabella,29,2069,0,46628700,9878127
Vadret da Porchabella,29,2070,0,46628700,9878127
Vadret da Porchabella,29,2071,0,46628700,9878127
Vadret da Porchabella,29,2072,0,46628700,9878127
Vadret da Porchabella,29,2073,0,46628700,9878127
Vadret da Porchabella,29,2074,0,46628700,9878127
Vadret da Porchabella,29,2075,0,46628700,9878127
Vadret da Porchabella,29,2076,0,46628700,9878127
Vadret da Porchabella,29,2077,0,46628700,9878127
Vadret da Porchabella,29,2078,0,46628700,9878127
Vadret da Porchabella,29,2079,0,46628700,9878127
Vadret da Porchabella,29,2080,0,46628700,9878127
Vadret da Porchabella,29,2081,0,46628700,9878127
Vadret da Porchabella,29,2082,0,46628700,9878127
Vadret da Porchabella,29,2083,0,46628700,9878127
Vadret da Porchabella,29,2084,0,46628700,9878127
Vadret da Porchabella,29,2085,0,46628700,9878127
